page,leaf,table,navire,date,date_republicaine,date_gregorienne,latitude,longitude,longitude_paris,latitude_dms,latitude_ref,longitude_dms,longitude_ref,obs_latitude,obs_longitude,thermometre,barometre_pouces,barometre_lignes,barometre_mm,barometre_hpa,hygrometre,vents_etat_du_ciel,points_lunaires,points_solaires,declinaison_boussole,remarque,remarque_portee,au_mouillage,alerte,notes
531,553,Suite de la TABLE 29.e Séjour du Naturaliste à la baie des Chiens-Marins,le Naturaliste,1801-08-26,8 fructidor an IX,1801-08-26,,,,,Sud,,Orientales,,,"17,5",28,"4,0","767,0",1023,,SSO. SSE. SO. S. Joli frais ; beau temps.,♌,,//,,,oui,,"À l'ancre dans la baie de Dampier, sur la presqu'île Péron. Constitution boréale. Hiver austral."
531,553,Suite de la TABLE 29.e Séjour du Naturaliste à la baie des Chiens-Marins,le Naturaliste,1801-08-27,9 fructidor an IX,1801-08-27,,,,,Sud,,Orientales,,,"17,5",28,"2,0","762,5",1017,,SSO. S. SSO. Joli frais ; temps brumeux.,,,//,,,oui,,"À l'ancre dans la baie de Dampier, sur la presqu'île Péron. Constitution boréale. Hiver austral."
531,553,Suite de la TABLE 29.e Séjour du Naturaliste à la baie des Chiens-Marins,le Naturaliste,1801-08-28,10 fructidor an IX,1801-08-28,,,,,Sud,,Orientales,,,"16,0",28,"3,0","764,7",1020,,SSO. Joli frais ; beau temps.,,,5° 31',Cette déclinaison observée à bord est moyenne d'un grand nombre de résultats obtenus pendant notre séjour au mouillage.,,oui,,"À l'ancre dans la baie de Dampier, sur la presqu'île Péron. Constitution boréale. Hiver austral."
531,553,Suite de la TABLE 29.e Séjour du Naturaliste à la baie des Chiens-Marins,le Naturaliste,1801-08-29,11 fructidor an IX,1801-08-29,,,,,Sud,,Orientales,,,//,//,,,,,SSO. Joli frais ; beau temps.,,,//,,,oui,,"À l'ancre dans la baie de Dampier, sur la presqu'île Péron. Constitution boréale. Hiver austral."
531,553,Suite de la TABLE 29.e Séjour du Naturaliste à la baie des Chiens-Marins,le Naturaliste,1801-08-30,12 fructidor an IX,1801-08-30,,,,,Sud,,Orientales,,,"16,0",28,"4,0","767,0",1023,,"S. Bon frais ; temps couvert, avec pluie le matin.",,,//,,,oui,,"À l'ancre dans la baie de Dampier, sur la presqu'île Péron. Constitution boréale. Hiver austral."
531,553,Suite de la TABLE 29.e Séjour du Naturaliste à la baie des Chiens-Marins,le Naturaliste,1801-08-31,13 fructidor an IX,1801-08-31,,,,,Sud,,Orientales,,,"17,0",28,"5,0","769,2",1026,,SSE. SE. S. Bon frais ; joli frais ; petit frais ; ciel nuageux.,☽,,//,,,oui,,"À l'ancre dans la baie de Dampier, sur la presqu'île Péron. Constitution boréale. Hiver austral. Encadré : « A l'observatoire du Naturaliste, sur la presqu'île Péron. — Latitude S... 25° 35' 5"" ; Longitude E. P. 111. 14. 37. — Déviations magnétiques. Déclinaison... 5° 58' 10"" NO. ; Inclinaison.... 52. 30. 0. »"
531,553,Suite de la TABLE 29.e Séjour du Naturaliste à la baie des Chiens-Marins,le Naturaliste,1801-09-01,14 fructidor an IX,1801-09-01,,,,,Sud,,Orientales,,,"16,0",28,"3,5","765,9",1021,,E. Bon frais ; calme à midi ; OSO. SSO. Foible ; beau temps.,,,//,,,oui,,"À l'ancre dans la baie de Dampier, sur la presqu'île Péron. Constitution boréale. Hiver austral."
531,553,Suite de la TABLE 29.e Séjour du Naturaliste à la baie des Chiens-Marins,le Naturaliste,1801-09-02,15 fructidor an IX,1801-09-02,,,,,Sud,,Orientales,,,"19,0",28,"2,5","763,6",1018,,SO. OSO. Petit frais ; beau temps.,λ,,//,,,oui,,"À l'ancre dans la baie de Dampier, sur la presqu'île Péron. Constitution boréale. Hiver austral."
531,553,Suite de la TABLE 29.e Séjour du Naturaliste à la baie des Chiens-Marins,le Naturaliste,1801-09-03,16 fructidor an IX,1801-09-03,,,,,Sud,,Orientales,,,"18,0",28,"1,0","760,2",1014,,"SO. OSO. O. Petit frais ; OSO. Bon frais par grains, avec pluie.",A,,//,,,oui,,"À l'ancre dans la baie de Dampier, sur la presqu'île Péron. Constitution boréale. Hiver austral."
532,554,TABLE 30.e Traversée du Naturaliste de la baie des Chiens-Marins à Timor,le Naturaliste,1801-09-04,17 fructidor an IX,1801-09-04,"-25,5333","113,3206","110,9833",25.32.0,Sud,110.59.0,Orientales,△,△,"16,0",28,"3,0","764,7",1020,,SO. SSO. Bon frais par rafales ; S. Joli fr. ; temps par grains ; il s'est embelli le soir.,,,//,Appareillé de la baie des Chiens-Marins à 10. h du matin.,,,,Constitution boréale. Hiver austral.
532,554,TABLE 30.e Traversée du Naturaliste de la baie des Chiens-Marins à Timor,le Naturaliste,1801-09-05,18 fructidor an IX,1801-09-05,"-23,4594","112,7219","110,3847",23.27.34,Sud,110.23.5,Orientales,,,"19,0",28,"3,0","764,7",1020,,S. SE. Joli frais ; S. SSE. Bon frais ; ciel nuageux.,,,5° 5',Coupé le tropique du capricorne à midi 6'.,,,,Constitution boréale. Hiver austral.
532,554,TABLE 30.e Traversée du Naturaliste de la baie des Chiens-Marins à Timor,le Naturaliste,1801-09-06,19 fructidor an IX,1801-09-06,"-20,7239","113,0094","110,6722",20.43.26,Sud,110.40.20,Orientales,,,"18,5",28,"4,0","767,0",1023,,SSE. SE. Bon frais ; ESE. Joli frais ; beau temps.,,,//,,,,,Constitution boréale. Hiver austral.
532,554,TABLE 30.e Traversée du Naturaliste de la baie des Chiens-Marins à Timor,le Naturaliste,1801-09-07,20 fructidor an IX,1801-09-07,"-18,5833","114,2108","111,8736",18.35.0,Sud,111.52.25,Orientales,,,"19,5",28,"2,0","762,5",1017,,"ESE. SSE. SE. Bon frais, mollissant graduellement jusqu'au soir ; à minuit, calme plat.",,,//,,,,,Constitution boréale. Hiver austral.
532,554,TABLE 30.e Traversée du Naturaliste de la baie des Chiens-Marins à Timor,le Naturaliste,1801-09-08,21 fructidor an IX,1801-09-08,"-17,5500","115,0003","112,6631",17.33.0,Sud,112.39.47,Orientales,,,"20,0",28,"3,0","764,7",1020,,Calme ; SSE. Foible brise ; beau temps.,●,,//,,,,,Constitution boréale. Hiver austral.
532,554,TABLE 30.e Traversée du Naturaliste de la baie des Chiens-Marins à Timor,le Naturaliste,1801-09-09,22 fructidor an IX,1801-09-09,"-17,0667","115,8392","113,5019",17.4.0,Sud,113.30.7,Orientales,,,"20,7",28,"2,0","762,5",1017,,"Calme ; SSE. S. SE. Petit frais, mollissant le soir ; b. temps.",D. ☋,,5. 0.,,,,,Constitution australe. Hiver austral.
532,554,TABLE 30.e Traversée du Naturaliste de la baie des Chiens-Marins à Timor,le Naturaliste,1801-09-10,23 fructidor an IX,1801-09-10,"-16,4167","116,6569","114,3197",16.25.0,Sud,114.19.11,Orientales,,,"21,3",28,"3,0","764,7",1020,,SE. Variable au SSE. ; presque calme ; beau temps.,,,3. 50.,,,,,Constitution australe. Hiver austral.
532,554,TABLE 30.e Traversée du Naturaliste de la baie des Chiens-Marins à Timor,le Naturaliste,1801-09-11,24 fructidor an IX,1801-09-11,"-15,5333","118,1753","115,8381",15.32.0,Sud,115.50.17,Orientales,,,"21,0",28,"3,0","764,7",1020,,"SE. SSE. Petit frais ; SSE. Joli frais ; le soir bon frais ; à minuit, petit frais ; b. temps.",,,2. 55.,,,,,Constitution australe. Hiver austral.
532,554,TABLE 30.e Traversée du Naturaliste de la baie des Chiens-Marins à Timor,le Naturaliste,1801-09-12,25 fructidor an IX,1801-09-12,"-14,5000","119,5622","117,2250",14.30.0,Sud,117.13.30,Orientales,,,"21,0",28,"3,0","764,7",1020,,SE. ESE. SE. Joli frais ; variable en force ; beau temps ; ciel nuageux.,,,2. 49.,,,,,Constitution australe. Hiver austral.
532,554,TABLE 30.e Traversée du Naturaliste de la baie des Chiens-Marins à Timor,le Naturaliste,1801-09-13,26 fructidor an IX,1801-09-13,"-13,1167","120,4136","118,0764",13.7.0,Sud,118.4.35,Orientales,,,"21,9",28,"2,5","763,6",1018,,"SE. ESE. Bon frais, ensuite joli frais ; beau temps.",,,2. 30.,,,,,Constitution australe. Hiver austral.
532,554,TABLE 30.e Traversée du Naturaliste de la baie des Chiens-Marins à Timor,le Naturaliste,1801-09-14,27 fructidor an IX,1801-09-14,"-11,9000","120,8356","118,4983",11.54.0,Sud,118.29.54,Orientales,,,"22,2",28,"2,5","763,6",1018,,E. ESE. SE. Joli frais ; beau temps.,,,//,,,,,Constitution australe. Hiver austral.
532,554,TABLE 30.e Traversée du Naturaliste de la baie des Chiens-Marins à Timor,le Naturaliste,1801-09-15,28 fructidor an IX,1801-09-15,"-10,9500","121,1372","118,8000",10.57.0,Sud,118.48.0,Orientales,*,△,"22,4",28,"2,0","762,5",1017,,SE. ESE. SE. Joli frais ; beau temps.,☾,,2. 0.,"A midi on étoit dans le SSO. du Nouveau-Savu, à six ou sept milles de distance.",,,,Constitution australe. Hiver austral.
532,554,TABLE 30.e Traversée du Naturaliste de la baie des Chiens-Marins à Timor,le Naturaliste,1801-09-16,29 fructidor an IX,1801-09-16,"-10,4208","121,6081","119,2708",10.25.15,Sud,119.16.15,Orientales,,△,"22,5",28,"2,5","763,6",1018,,SE. ENE. ESE. E. Foible brise ; SE. Joli frais ; beau temps.,L,,1. 30.,Passé dans le détroit qui sépare l'île Savu de l'île Benjoar. Nous y avons trouvé un fort courant venant du Nord.,,,,Constitution australe. Hiver austral.
532,554,TABLE 30.e Traversée du Naturaliste de la baie des Chiens-Marins à Timor,le Naturaliste,1801-09-17,30 fructidor an IX,1801-09-17,"-9,8500","122,3725","120,0353",9.51.0,Sud,0120.2.7,Orientales,,,"22,8",28,"2,0","762,5",1017,,"SE. ESE. Petit frais ; avant midi, calme ; SE. S. SSE. Petit frais ; beau temps.",,,//,,,,,Constitution australe. Hiver austral.
532,554,TABLE 30.e Traversée du Naturaliste de la baie des Chiens-Marins à Timor,le Naturaliste,1801-09-18,1er jour complémentaire an IX,1801-09-18,"-9,8667","122,3739","120,0367",9.52.0,Sud,0120.2.12,Orientales,,,"22,8",28,"1,5","761,3",1015,,SE. E. Petit frais ; NO. ONO. S. Presque calme ; SE. SSE. Petit frais ; beau temps.,,,0. 3.,,,,,Constitution australe. Hiver austral.
532,554,TABLE 30.e Traversée du Naturaliste de la baie des Chiens-Marins à Timor,le Naturaliste,1801-09-19,2 jour complémentaire an IX,1801-09-19,"-10,2833","122,5094","120,1722",10.17.0,Sud,0120.10.20,Orientales,,,"22,3",28,"2,5","763,6",1018,,SE. ENE. ESE. ENE. NE. Presque calme ; le soir SSE. SE. joli frais ; beau temps.,P,,0. 0. NE.,,,,,Constitution australe. Hiver austral. La colonne DÉCLINAISON passe de NO. à NE. à partir de cette ligne.
532,554,TABLE 30.e Traversée du Naturaliste de la baie des Chiens-Marins à Timor,le Naturaliste,1801-09-20,3 jour complémentaire an IX,1801-09-20,"-10,1833","122,9706","120,6333",10.11.0,Sud,120.38.0,Orientales,,*,"21,8",28,"1,0","760,2",1014,,"SE. ESE. Joli frais ; au jour, E. très-foible brise ; à midi, calme plat ; ONO. SO. SE. Presque calme ; NO. Joli frais ; le soir, calme.",,,0. 5.,"En vue des îles Rottie, Simâô et Timor.",,,,Constitution australe. Hiver austral.
532,554,TABLE 30.e Traversée du Naturaliste de la baie des Chiens-Marins à Timor,le Naturaliste,1801-09-21,4 jour complémentaire an IX,1801-09-21,"-10,1467","123,5917","121,2544",10.8.48,Sud,121.15.16,Orientales,△,△,//,//,,,,,"E. ESE. SE. NE. SSO. SE, ENE. E. Petit frais ; beau temps.",,,//,"Mouillé dans la baie de Coupang, sur l'île de Timor, à une heure du soir.",,,,Constitution australe. Hiver austral.
533,555,TABLE 31.e Routes du Naturaliste dans le détroit de Banks et dans celui de Bass. 1re Campagne,le Naturaliste,1802-03-08,17 ventôse an X,1802-03-08,"-41,1375","148,6706","146,3333",41.8.15,Sud,146.20.0,Orientales,△,△,"13,7",28,"3,0","764,7",1020,,"SSO. SO. Bon frais ; joli frais ; S. SE. ENE. Petit frais ; après midi, NE. N. NNO. NO. O. Joli frais ; beau temps.",,,//,,,,,Constitution boréale. Été austral.
533,555,TABLE 31.e Routes du Naturaliste dans le détroit de Banks et dans celui de Bass. 1re Campagne,le Naturaliste,1802-03-09,18 ventôse an X,1802-03-09,"-40,4167","148,7822","146,4450",40.25.0,Sud,146.26.42,Orientales,,,"13,3",27,"11,0","755,7",1008,,"O. OSO. SO. O. Bon frais ; le soir, SE. SSO. Petit frais et joli frais ; ciel nuageux.",,,7° 46',,,,,Constitution boréale. Été austral.
533,555,TABLE 31.e Routes du Naturaliste dans le détroit de Banks et dans celui de Bass. 1re Campagne,le Naturaliste,1802-03-10,19 ventôse an X,1802-03-10,"-40,7117","148,4106","146,0733",40.42.42,Sud,0146.4.24,Orientales,△,△,//,//,,,,,"SSO. S. SE. Bon frais ; à la pointe du jour, presq. calme ; le soir, NNE. N. Jolie brise ; beau temps.",,,//,"Mis à l'ancre auprès de l'île Swan, à 2 h. après midi.",,,,Constitution boréale. Été austral.
533,555,TABLE 31.e Routes du Naturaliste dans le détroit de Banks et dans celui de Bass. 1re Campagne,le Naturaliste,1802-03-11,20 ventôse an X,1802-03-11,"-40,6500","148,2639","145,9267",40.39.0,Sud,145.55.36,Orientales,,,//,//,,,,,N. NNO. NNE. Joli frais ; NNO. NNE. NE. N. Bon frais ; beau temps.,☾,,//,"Le vent a fraîchi à minuit, au revirement de la marée.",,,,Constitution boréale. Été austral. Un signe en forme de flèche est imprimé en regard de la date.
533,555,TABLE 31.e Routes du Naturaliste dans le détroit de Banks et dans celui de Bass. 1re Campagne,le Naturaliste,1802-03-12,21 ventôse an X,1802-03-12,,,,,Sud,,Orientales,,,//,//,,,,,"N. NO. Bon frais ; SSO. ESE. NE. Petit frais ; N. NO. Joli fr. ; après midi, ONO. O. NO. Petit frais, mollissant le soir graduellement ; beau temps.",λ,,//,,,oui,,À l'ancre dans le détroit de Banks. Constitution boréale. Été austral.
533,555,TABLE 31.e Routes du Naturaliste dans le détroit de Banks et dans celui de Bass. 1re Campagne,le Naturaliste,1802-03-13,22 ventôse an X,1802-03-13,,,,,Sud,,Orientales,,,//,//,,,,,Calme presque toute la journée ; légères fraîcheurs du NNE. à l'E. ; beau temps.,,,11. 13.,"Cette variation de la boussole, observée par M. HAMELIN, quoique moyenne entre sept observations azimuthales, me paroît un peu forte ; M. BRETON, dans le même lieu, n'a trouvé que 9° 59'.",22-23 ventôse,oui,,À l'ancre dans le détroit de Banks. Constitution boréale. Été austral.
533,555,TABLE 31.e Routes du Naturaliste dans le détroit de Banks et dans celui de Bass. 1re Campagne,le Naturaliste,1802-03-14,23 ventôse an X,1802-03-14,,,,,Sud,,Orientales,,,"14,3",28,"1,0","760,2",1014,,"SE. ESE. Bon frais, par fortes rafales ; ciel nuageux.",,,9. 59.,"A 6 h. du soir, appareillé et mis à la cape, après avoir perdu deux ancres dont les câbles ont cassé. M. HAMELIN a trouvé seulement 8° 23' de déclinaison par l'amplitude occase.",,oui,,"À l'ancre dans le détroit de Banks. Constitution boréale. Été austral. La remarque accoladée des 22-23 ventôse s'applique aussi à cette ligne : Cette variation de la boussole, observée par M. HAMELIN, quoique moyenne entre sept observations azimuthales, me paroît un peu forte ; M. BRETON, dans le même lieu, n'a trouvé que 9° 59'."
533,555,TABLE 31.e Routes du Naturaliste dans le détroit de Banks et dans celui de Bass. 1re Campagne,le Naturaliste,1802-03-15,24 ventôse an X,1802-03-15,"-40,6033","147,9306","145,5933",40.36.12,Sud,145.35.36,Orientales,*,*,//,28,"1,0","760,2",1014,,"ESE. E. ESE. Bon frais et joli frais ; ciel couvert ; horizon gras ; grains fréquens ; temps orageux, tonnerre, pluie.",A,,//,Louvoyé dans le détroit de Banks jusqu'au 19 mars.,,,,Constitution boréale. Été austral.
533,555,TABLE 31.e Routes du Naturaliste dans le détroit de Banks et dans celui de Bass. 1re Campagne,le Naturaliste,1802-03-16,25 ventôse an X,1802-03-16,"-40,6728","147,3972","145,0600",40.40.22,Sud,145.3.36,Orientales,,,//,28,"1,0","760,2",1014,,ESE. SE. E. ENE. ESE. Bon frais et quelquefois joli frais ; ciel nuageux ; grains par intervalles.,,,//,"Le mauvais temps qui a eu lieu depuis le 14 mars jusqu'à ce jour, n'a pu faire varier le baromètre, qui s'est tenu constamment à 28 po. 1 lig.",,,,Constitution boréale. Été austral.
533,555,TABLE 31.e Routes du Naturaliste dans le détroit de Banks et dans celui de Bass. 1re Campagne,le Naturaliste,1802-03-17,26 ventôse an X,1802-03-17,"-40,6950","147,5256","145,1883",40.41.42,Sud,0145.11.18,Orientales,,△,"14,0",28,"5,0","769,2",1026,,"ESE. E. Bon frais et joli frais ; ciel nuageux ; à la nuit, grain avec pluie.",,,//,,,,,Constitution boréale. Été austral.
533,555,TABLE 31.e Routes du Naturaliste dans le détroit de Banks et dans celui de Bass. 1re Campagne,le Naturaliste,1802-03-18,27 ventôse an X,1803-03-18,"-40,7517","147,7406","145,4033",40.45.6,Sud,145.24.12,Orientales,△,△,"14,7",21,"3,0","575,2",767,,ENE. E. SE. ENE. ESE. Joli frais ; ciel nuageux ; grains et pluie par intervalles.,,,//,,,,pression,Constitution boréale. Été austral.
533,555,TABLE 31.e Routes du Naturaliste dans le détroit de Banks et dans celui de Bass. 1re Campagne,le Naturaliste,1802-03-19,28 ventôse an X,1802-03-19,"-40,6583","148,2339","145,8967",40.39.30,Sud,145.53.48,Orientales,△,△,"16,0",28,"1,0","760,2",1014,,"SE. ENE. Foible ; calme plat ; ONO. OSO. NO. O. Joli frais ; le soir, S. SSO. SE. Petit frais ; ciel nuageux.",○.D.☋,,//,,,,,Constitution australe. Été austral.
534,556,TABLE 32.e Suite des Routes du Naturaliste dans le détroit de Banks et dans celui de Bass. 1re Campagne,le Naturaliste,1802-03-30,9 germinal an X,1802-03-30,"-40,7200","148,5072","146,1700",40.43.12,Sud,0146.10.12,Orientales,△,△,"13,5",28,"8,0","776,0",1035,,SSE. S. E. NE. ESE. Foibles et presque calmes ; beau temps.,,,9° 12',En vue de l'île Swan.,,,,Constitution australe. Automne austral.
534,556,TABLE 32.e Suite des Routes du Naturaliste dans le détroit de Banks et dans celui de Bass. 1re Campagne,le Naturaliste,1802-03-31,10 germinal an X,1802-03-31,"-40,6911","148,5322","146,1950",40.41.28,Sud,146.11.42,Orientales,,△,"15,0",28,"8,0","776,0",1035,,Presque calme ; fraîcheurs de tous les points de l'horizon ; beau temps.,,,10. 6.,"A 7 h. du soir, mis à l'ancre auprès de l'île Swan.",,,,Constitution australe. Automne austral.
534,556,TABLE 32.e Suite des Routes du Naturaliste dans le détroit de Banks et dans celui de Bass. 1re Campagne,le Naturaliste,1802-04-01,11 germinal an X,1802-04-01,"-40,6833","148,0939","145,7567",40.41.0,Sud,145.45.24,Orientales,*,*,"14,7",28,"8,0","776,0",1035,,"Calme ; au jour, foible brise du SE. à l'ENE. ; l'après-midi, vent petit frais de l'E. au NNE. ; beau temps.",P. ☊,,9. 42.,"Appareillé à 6 h. 1/2 du matin, pour gagner le mouillage devant Waterhouse : nous y sommes arrivés à 6 h. du soir.",,,,Constitution australe. Automne austral.
534,556,TABLE 32.e Suite des Routes du Naturaliste dans le détroit de Banks et dans celui de Bass. 1re Campagne,le Naturaliste,1802-04-02,12 germinal an X,1802-04-02,"-40,7539","147,8406","145,5033",40.45.14,Sud,145.30.12,Orientales,,,//,//,,,,,N. ESE. ENE. Petit frais ; beau temps.,♌,,8. 51.,"L'amplitude ortive a donné 8° 34', et l'amplitude occase 9° 9' pour la déclinaison de l'aimant. On n'a porté ci-contre que la moyenne.",,,,Constitution boréale. Automne austral. Un signe en forme de flèche est imprimé en regard de la date.
534,556,TABLE 32.e Suite des Routes du Naturaliste dans le détroit de Banks et dans celui de Bass. 1re Campagne,le Naturaliste,1802-04-03,13 germinal an X,1802-04-03,,,,,Sud,,Orientales,,,"17,7",28,"6,0","771,5",1029,,E. ESE. ENE. E N. Petit frais ; beau temps.,●,,9. 58.,,,oui,,À l'ancre devant l'île Waterhouse. Constitution boréale. Automne austral.
534,556,TABLE 32.e Suite des Routes du Naturaliste dans le détroit de Banks et dans celui de Bass. 1re Campagne,le Naturaliste,1802-04-04,14 germinal an X,1802-04-04,,,,,Sud,,Orientales,,,//,//,,,,,N. NNO. NNE. N. NO. Presque calme et calme ; beau temps.,,,10. 0.,,,oui,,À l'ancre devant l'île Waterhouse. Constitution boréale. Automne austral.
534,556,TABLE 32.e Suite des Routes du Naturaliste dans le détroit de Banks et dans celui de Bass. 1re Campagne,le Naturaliste,1802-04-05,15 germinal an X,1802-04-05,,,,,Sud,,Orientales,,,//,//,,,,,Calme ; ENE. ESE. NNE. Foible brise ; ciel nuageux.,,,//,,,oui,,À l'ancre devant l'île Waterhouse. Constitution boréale. Automne austral.
534,556,TABLE 32.e Suite des Routes du Naturaliste dans le détroit de Banks et dans celui de Bass. 1re Campagne,le Naturaliste,1802-04-06,16 germinal an X,1802-04-06,"-40,7072","147,7619","145,4247",40.42.26,Sud,145.25.29,Orientales,*,*,"14,0",28,"1,0","760,2",1014,,Calme et folles ventes du N. à l'O. ; ciel couvert et temps brumeux ; pluie continuelle.,,,//,Apparcillé pour nous rendre devant le port Western.,,,,Constitution boréale. Automne austral.
534,556,TABLE 32.e Suite des Routes du Naturaliste dans le détroit de Banks et dans celui de Bass. 1re Campagne,le Naturaliste,1802-04-07,17 germinal an X,1802-04-07,"-40,8469","146,9769","144,6397",40.50.49,Sud,144.38.23,Orientales,*,*,//,28,"2,0","762,5",1017,,S. SE. ESE. Joli frais ; temps couvert ; pluie dans l'après-midi.,,,//,,,,,Constitution boréale. Automne austral.
